Column ID,Column Name,Column Alias,Field Type,Connection Name,Connection Alias,datatype,role,Calculation Formula,Original Calculation,Calc Clean Status,Field Used in Worksheets,Worksheet Name,File Name,Tool,File Type,Parameter Count,Relationship Count,Extraction Errors
103,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,FC Month CT,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
104,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
105,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,FC and PY Month,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
106,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,Label Actuals,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
107,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
108,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,SC Information,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
109,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
110,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
111,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
112,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
113,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
114,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
115,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
116,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
117,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
118,[Parameter 2],Sales Measure Selection,Table Calculation,Parameters,Parameters,string,measure,"""BOH""","""BOH""",Success,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
119,[Parameter 3],Scatter Threshold,Table Calculation,Parameters,Parameters,real,measure,1000000.0,1000000.0,Success,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
120,[Parameter 4],Volume or Value,Table Calculation,Parameters,Parameters,string,measure,"""Units #""","""Units #""",Success,Yes,Dollar Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
121,[Parameter 4],Volume or Value,Table Calculation,Parameters,Parameters,string,measure,"""Units #""","""Units #""",Success,Yes,Unit Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
122,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,FC Month #,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
123,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,FC Month CT,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
124,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
125,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,FC and PY Month,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
126,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,Label Actuals,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
127,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,Qty Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
128,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
129,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
130,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
131,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
132,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
133,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
134,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
135,[Technologies Parameter],Dim1,Table Calculation,Parameters,Parameters,string,measure,"""Key Category""","""Key Category""",Success,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
136,[Top N (copy)],zero,Table Calculation,Parameters,Parameters,integer,measure,0,0,Success,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
137,[Top N (copy)],zero,Table Calculation,Parameters,Parameters,integer,measure,0,0,Success,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
138,[% +/- LY $ (copy)],% +/- LY Qty,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Qty])-SUM([PY_Qty]))/SUM([PY_Qty]),(SUM([WRAP_FC_Qty])-SUM([PY_Qty]))/SUM([PY_Qty]),Success,Yes,Unit Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
139,[% of Sales FC  Actual (copy 2)],% of WRAP Units to BOH,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Qty])-SUM([BOH_Qty]))/SUM([WRAP_FC_Qty]),(SUM([WRAP_FC_Qty])-SUM([BOH_Qty]))/SUM([WRAP_FC_Qty]),Success,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
140,[% of Sales FC $ to Actual (copy)],% of WRAP $ to PY BOH,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([PY_Invoice_$]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([PY_Invoice_$]))/SUM([WRAP_FC_Invoice_$]),Success,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
141,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
142,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
143,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
144,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
145,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
146,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
147,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
148,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
149,[% of Sales FC (copy 2)],MV_% of WRAP $ Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([Calculation_451204420399206401]))/SUM([WRAP_FC_Invoice_$]),Unresolved References,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
150,[% of Sales FC Units Actual (copy 2)],MV_% of WRAP Units to MV,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Qty])-[Measure Sortby $ SUM (copy)])/SUM([WRAP_FC_Qty]),(SUM([WRAP_FC_Qty])-[Measure Sortby $ SUM (copy)])/SUM([WRAP_FC_Qty]),Success,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
151,[% of Sales FC Units Actual (copy 3)],% of WRAP $ to Actual,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Invoice_$])-SUM([BOH_Invoice_$]))/SUM([BOH_Invoice_$]),(SUM([WRAP_FC_Invoice_$])-SUM([BOH_Invoice_$]))/SUM([BOH_Invoice_$]),Success,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
152,[% of Sales FC Units Actual (copy)],% of WRAP Units to PY BOH,Table Calculation,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,(SUM([WRAP_FC_Qty])-SUM([PY_Qty]))/SUM([WRAP_FC_Qty]),(SUM([WRAP_FC_Qty])-SUM([PY_Qty]))/SUM([WRAP_FC_Qty]),Success,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
153,[:Measure Names],[:Measure Names],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
154,[AFS_Flag],AFS Flag,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
155,[Actual_Year],[Actual_Year],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
156,[Actual_Year],[Actual_Year],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
157,[Allocation_Account_Group],[Allocation_Account_Group],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
158,[Allocation_Group],[Allocation_Group],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
159,[Allocation_Quantity],[Allocation_Quantity],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,integer,measure,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
160,[Analyst],[Analyst],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
161,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Article Detail,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
162,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
163,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
164,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
165,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
166,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
167,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
168,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
169,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
170,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
171,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
172,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
173,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
174,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
175,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
176,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
177,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
178,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
179,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
180,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
181,[Article],[Article],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
